Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
cmd.exe,9308,Process Start,,SUCCESS,"Parent PID: 5740, Command line: cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows",4/14/2022 9:16:34 PM,Process,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",868,5740,"cmd.exe 9308 Process Start None SUCCESS Parent PID: 5740, Command line: cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows 4/14/2022 9:16:34 PM Process C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 868 5740",1,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers,SUCCESS,Desired Access: Query Value,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegOpenKey HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers SUCCESS Desired Access: Query Value 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",175,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled,NAME NOT FOUND,Length: 80,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegQueryValue HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled NAME NOT FOUND Length: 80 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",176,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\AuthenticodeEnabled,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0",4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegQueryValue HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\AuthenticodeEnabled SUCCESS Type: REG_DWORD, Length: 4, Data: 0 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",177,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers,SUCCESS,,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegCloseKey HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers SUCCESS None 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",178,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegOpenKey,HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers,NAME NOT FOUND,Desired Access: Query Value,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegOpenKey HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers NAME NOT FOUND Desired Access: Query Value 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",179,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders,SUCCESS,Desired Access: Query Value,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegOpenKey HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders SUCCESS Desired Access: Query Value 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",180,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegQueryValue,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache,SUCCESS,"Type: REG_SZ, Length: 110, Data: C:\Users\ezk\AppData\Local\Microsoft\Windows\INetCache",4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegQueryValue HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache SUCCESS Type: REG_SZ, Length: 110, Data: C:\Users\ezk\AppData\Local\Microsoft\Windows\INetCache 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",181,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegCloseKey,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders,SUCCESS,,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegCloseKey HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders SUCCESS None 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",182,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegOpenKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion,SUCCESS,Desired Access: Enumerate Sub Keys,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegOpenKey HKCU\Software\Microsoft\Windows NT\CurrentVersion SUCCESS Desired Access: Enumerate Sub Keys 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",183,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,RegOpenKey,HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers,NAME NOT FOUND,Desired Access: Query Value,4/14/2022 9:16:34 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 RegOpenKey HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers NAME NOT FOUND Desired Access: Query Value 4/14/2022 9:16:34 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",184,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,CreateFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened",4/14/2022 9:16:34 PM,File System,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 CreateFile C:\Windows\apppatch\sysmain.sdb SUCCESS Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened 4/14/2022 9:16:34 PM File System C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",185,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,QueryBasicInformationFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,"CreationTime: 9/22/2021 5:21:28 PM, LastAccessTime: 4/14/2022 9:15:56 PM, LastWriteTime: 9/22/2021 5:21:28 PM, ChangeTime: 10/15/2021 2:23:18 PM, FileAttributes: A",4/14/2022 9:16:34 PM,File System,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 QueryBasicInformationFile C:\Windows\apppatch\sysmain.sdb SUCCESS CreationTime: 9/22/2021 5:21:28 PM, LastAccessTime: 4/14/2022 9:15:56 PM, LastWriteTime: 9/22/2021 5:21:28 PM, ChangeTime: 10/15/2021 2:23:18 PM, FileAttributes: A 4/14/2022 9:16:34 PM File System C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",186,24c3b7b004401d839a5c337201da3484_raw_events
cmd.exe,9308,CloseFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,,4/14/2022 9:16:34 PM,File System,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",3548,5740,"cmd.exe 9308 CloseFile C:\Windows\apppatch\sysmain.sdb SUCCESS None 4/14/2022 9:16:34 PM File System C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 3548 5740",187,24c3b7b004401d839a5c337201da3484_raw_events
